uf,nsorteio,totrecursos,tot_os,pop,purb,p_secundario,cod_ibge6,pib_capita_02,op_01_04,reeleito,ENEP2000,ENLP2000,pref_idade_tse,comarca,reeleito_2004,p_cad_pref,rec_transf_correntes,gini_ipea,fiscalizacoes,valor_fiscalizado,winmargin2000,winmargin2000_inclost,incumbent,vereador9600,pmismanagement,elected1,first,lpib02,lpop,pref_masc,party_d1,party_d3,party_d4,party_d5,party_d6,party_d7,party_d8,party_d9,party_d10,party_d11,party_d12,party_d13,party_d14,party_d15,party_d16,party_d17,party_d18,pref_escola,sorteio1,sorteio2,sorteio3,sorteio4,sorteio5,sorteio6,sorteio7,sorteio8,sorteio9,sorteio10,media2,vereador_eleit,mun_novo,exp_prefeito,winmargin,samepartygov98,lrec_trans,lfunc_ativ,lrec_fisc,ncorrupt,valor_corrupt,pcorrupt,ncorrupt_os,dcorrupt_desvio,dcorrupt_licitacao,dcorrupt_superfat,dcorrupt,ncorrupt_desvio,ncorrupt_licitacao,ncorrupt_superfat,corrupt_desvio,corrupt_licitacao,corrupt_superfat,pcorrupt_desvio,pcorrupt_licitacao,pcorrupt_superfat,shcorrupt_desvio,shcorrupt_licitacao,shcorrupt_superfat,dmismanagement,uf_d1,uf_d2,uf_d3,uf_d4,uf_d5,uf_d6,uf_d7,uf_d8,uf_d9,uf_d10,uf_d11,uf_d12,uf_d13,uf_d14,uf_d15,uf_d16,uf_d17,uf_d18,uf_d19,uf_d20,uf_d21,uf_d22,uf_d23,uf_d24,uf_d25,uf_d26,esample2
PB,4,1744389.52,57,14873,.51428765,.12798494,706893,1904.3501,0,0,2.9595485,2.8644066,33,1,1,.15384616,5870927.867500001,.51899999,57,1744389.52,.045497507,.045497507,1,1,.75,1,1,-1.6584443,9.6073027,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,8,0,0,1,0,0,0,0,0,0,0,1,.0015555822,0,0,.045497507,0,15.585524,6.4997869,14.371915,2,29500,.016911361,.03508772,1,1,0,1,1,1,0,29500,0,0,.016911361,0,0,.01754386,.01754386,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,10,1748897.58,32,9755,.82286006,.1464539,706983,3231.2285,0,1,3.9553027,3.9032257,36,0,0,.18181819,4608806.390000001,.54900002,32,1748897.58,.094603181,,0,,2.0555556,1,0,-1.1297227,9.1855354,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,1,0,1,.0016437537,0,0,.094603181,1,15.343479,6.0161572,14.374496,3,278279,.1591168,.09375,1,1,0,1,2,1,0,278279,0,0,.1591168,0,0,.0625,.03125,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,5,1198470.31,34,3828,.18730408,.058083251,707326,1327.4193,0,1,3.0877142,3.24,40,0,0,.44444445,2856769.16,.62099999,34,1198470.31,,,0,,.8888889,1,0,-2.0193484,8.2500982,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,1,0,0,0,0,0,0,0,.0044642859,1,0,1,0,14.865202,5.3752785,13.996556,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,7,1906757.54,33,11981,.26375094,.16082759,707363,1445.1328,0,1,2.0896802,2.0864196,47,0,0,.61538464,4617701.2775,.551,33,1906757.54,.12306678,,0,,.61538464,1,0,-1.9343839,9.391077,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,1,0,0,0,0,1,.0019022535,0,1,.12306678,0,15.345407,6.1800165,14.460915,2,174900,.0917264,.060606062,1,1,0,1,1,1,0,21500,153400,0,.011275686,.080450714,0,.030303031,.030303031,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,9,1762926.16,35,12046,.40901545,.13156818,707433,1446.4773,0,0,3.1799541,2.5999999,57,0,0,.38461539,4759834.91,.51300001,35,1762926.16,.30282688,.30282688,1,0,2.3333333,0,1,-1.9334539,9.3964882,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,.0015518682,0,0,.30282688,0,15.375724,6.3243589,14.382485,4,98247.883,.055730004,.11428571,1,1,0,1,2,2,0,14392.883,83855,0,.0081642009,.047565803,0,.057142857,.057142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,10,1301279.19,28,3589,.62078571,.08536046,707515,2126.0728,0,1,1.1565703,1,62,0,0,1,2788153.5875,.48800001,28,1301279.19,,,0,,2.75,0,0,-1.5483086,8.1856289,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,.0035307964,1,0,1,1,14.84089,5.2417469,14.078858,2,18900,.01452417,.071428575,0,1,0,1,0,2,0,0,18900,0,0,.01452417,0,0,.071428575,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,5,2483181.3,30,2051,.68405658,.29837519,707833,2267.239,0,0,1.5737233,1.5283018,37,0,1,.77777779,2485234.7475,.47799999,30,2483181.3,.46163681,,0,0,.8888889,1,1,-1.4840224,7.6260829,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,1,0,0,0,0,0,0,0,.005260082,0,0,.46163681,0,14.725878,5.2574954,14.725051,2,142500,.057386063,.06666667,1,1,0,1,1,1,0,92500,50000,0,.037250604,.02013546,0,.033333335,.033333335,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PB,6,608591.3199999999,24,4672,.19563356,.11084826,707843,1382.4014,0,1,3.0289025,2.3142855,46,0,0,.55555558,2704577.725,.542,24,608591.3199999999,.050095111,,0,,2.2222223,0,0,-1.978763,8.4493427,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,0,.0025780578,1,0,.050095111,0,14.810456,5.3033047,13.318902,4,133900,.22001629,.16666667,1,1,0,1,2,2,0,73900,60000,0,.12142795,.098588325,0,.083333336,.083333336,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
PE,2,2969535.95,110,12535,.53753489,.16339366,716183,1620.6959,0,0,3.6935644,3,48,0,1,.44444445,4742327.5125,.55500001,110,2969535.95,.059678942,,0,1,.54000002,1,1,-1.8197294,9.4362803,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,1,0,0,0,0,0,0,0,0,0,1,.00091864855,0,1,.059678942,0,15.372039,6.1003189,14.903916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,10,2031414.52,38,14411,.26611617,.14129908,716638,2114.8696,0,1,5.3699484,4.7647057,63,0,0,.33333334,6437371.4275,.56599998,38,2031414.52,.026625425,,0,,3.8,0,0,-1.553592,9.5757475,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,1,0,1,.00086422125,1,0,.026625425,0,15.67763,6.2709885,14.524243,4,87000,.042827301,.10526316,1,1,0,1,2,2,0,47000,40000,0,.023136588,.019690713,0,.052631579,.052631579,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,6,3513661.96,61,24729,.62869507,.29471317,716693,4236.043,0,1,6.1189823,5.260869,49,1,0,.27272728,15424907.1875,.62900001,62,3513661.96,.23123702,,0,,2,0,0,-.8589555,10.115732,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,1,0,0,0,0,0,1,.00063077011,0,0,.23123702,1,16.551495,6.7334018,15.072169,1,100600,.028631099,.016129032,0,1,0,1,0,1,0,0,100600,0,0,.028631099,0,0,.016129032,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,6,775352.01,23,12978,.18215442,.10159721,716703,1469.2958,0,1,4.8935375,4.2631578,65,0,0,.33333334,4883332.285,.54100001,23,775352.01,.012634158,,0,,3.625,0,0,-1.9178019,9.4710112,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,.0010552234,0,0,.012634158,0,15.401339,6.2785215,13.561072,3,145000,.18701184,.13043478,1,0,0,1,3,0,0,145000,0,0,.18701184,0,0,.13043478,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,11,1754379.21,38,13280,.4878765,.15345196,716823,1698.4348,0,0,4.4691463,4.2631578,56,0,0,.22222222,6135732.52,.699,38,1754379.21,.19620571,,0,0,,0,1,-1.7728779,9.4940147,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.0011454754,0,0,.19620571,0,15.62964,6.1654177,14.377625,4,200,.00011400044,.10526316,1,1,1,1,1,2,1,200,0,0,.00011400044,0,0,.02631579,.052631579,.02631579,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,3,2515121.09,59,15858,.81536132,.33349279,716883,2610.2581,0,0,9.0332708,8.0666666,35,1,0,.090909094,6001684,.60699999,59,2515121.09,.020584911,.10416198,1,1,.72000003,1,1,-1.343136,9.6714296,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,1,0,0,0,0,0,0,0,0,1,.00097569631,0,0,.020584911,0,15.607551,6.2065759,14.737831,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,5,1523509.59,30,20116,.8117916,.24924523,716898,12742.953,0,1,5.5306792,3.8571427,58,1,0,.22222222,15906550.585,.579,30,1523509.59,.022887468,,0,,1.5,0,0,.24239334,9.9092712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,.00065137149,0,0,.022887468,0,16.582241,6.8200164,14.236527,2,309354,.20305353,.06666667,0,1,1,1,0,1,1,0,309000,354,0,.20282117,.00023235823,0,.033333335,.033333335,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,4,1774230.52,40,9695,.23486333,.10110754,716948,1694.6077,0,1,4.0657978,3.521739,53,0,0,.33333334,4178240.5775,.55500001,37,1774230.52,.2786229,,0,,1.5,0,0,-1.7751338,9.1793652,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,1,.0012672486,1,0,.2786229,0,15.2454,6.0088134,14.388877,1,70000,.039453723,.027027028,0,1,0,1,0,1,0,0,70000,0,0,.039453723,0,0,.027027028,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,11,4387297.48,30,9826,.55709344,.14759564,717033,2490.6619,0,1,3.9506264,3.521739,36,0,0,.44444445,3836619.3225,.56900001,30,4387297.48,.54922938,,0,,,1,0,-1.3900366,9.1927872,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.0010692646,0,0,.54922938,0,15.160102,6.1717005,15.294224,3,175121.09,.039915483,.1,1,1,0,1,1,2,0,28100,147021.09,0,.0064048539,.033510629,0,.033333335,.06666667,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,7,2567592.2,35,14017,.56624097,.11809346,717043,2234.428,0,1,4.1889968,2.4545455,38,1,0,.44444445,8595090.299999999,.542,35,2567592.2,.50471485,,0,,2,1,0,-1.4985999,9.5480261,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,1,0,0,0,0,1,.00090762402,0,0,.50471485,1,15.966702,6.43294,14.758479,2,505100,.19672127,.057142857,1,1,0,1,1,1,0,39000,466100,0,.015189328,.18153194,0,.028571429,.028571429,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,9,3598424,39,29254,.84446573,.29344356,717073,3765.3423,0,1,5.6626644,4.4814811,53,1,0,.27272728,10725329.1675,.583,39,3598424,.024393082,,0,,2.8,0,0,-.97674632,10.283772,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,1,0,0,1,.00048991229,0,0,.024393082,0,16.188118,6.8501263,15.096006,2,7400,.0020564559,.051282052,1,0,1,1,1,0,1,7400,0,0,.0020564559,0,0,.025641026,0,.025641026,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,7,1904108.43,33,23351,.59864676,.14163029,717253,2586.7646,0,0,6.5767708,5.4000001,41,0,1,.22222222,10530840.065,.57300001,33,1094108.43,.02861622,.02861622,1,0,1,1,1,-1.3521771,10.058395,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,1,0,0,0,0,1,.00048128341,0,0,.02861622,1,16.169819,6.2441669,14.459524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,4,2598356.68,43,20764,.40209016,.19023758,717313,5066.3955,0,0,5.4787655,4.2631578,52,1,1,.22222222,12203196.035,.55599999,43,2598359.68,.24697027,.24697027,1,0,1.4,0,1,-.67995548,9.9409761,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,1,0,0,0,0,0,0,0,1,.00055428961,0,0,.24697027,1,16.317209,6.7068624,14.77039,4,174000,.066965401,.093023255,1,1,0,1,2,2,0,9000,165000,0,.0034637277,.063501671,0,.046511628,.046511628,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,5,1354106.16,34,15006,.34259629,.13016506,717353,1607.2092,0,1,5.0094738,3.521739,50,0,0,.22222222,6986471.785,.60299999,34,1354106.16,.0058360994,,0,,1.375,1,0,-1.8280858,9.6162052,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,7,0,0,0,1,0,0,0,0,0,0,1,.00083674229,0,0,.0058360994,0,15.759486,6.3403592,14.118652,2,22000,.016246879,.05882353,0,1,1,1,0,1,1,0,22000,0,0,.016246879,0,0,.029411765,.029411765,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,9,3837113.43,40,31652,.46641603,.17014991,717473,2047.6589,0,0,4.6615529,3.7555554,50,1,0,.38461539,11475649.8925,.57700002,40,3837113.43,.23009977,,0,0,3.5,0,1,-1.5858879,10.362556,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,1,0,0,1,.00059072115,0,0,.23009977,0,16.255737,7.0343881,15.160231,1,150000,.039091885,.025,0,1,0,1,0,1,0,0,150000,0,0,.039091885,0,0,.025,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,8,3211562.48,34,33046,.41293955,.14838393,717543,3245.8718,0,1,7.2691126,5.5555553,65,1,0,.2,12909684.7325,.56699997,34,3211562.48,.22603869,,0,,,0,0,-1.1252011,10.405656,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,6,0,0,0,0,0,0,1,0,0,0,1,.00042167405,0,0,.22603869,0,16.373487,7.072422,14.982268,2,205100,.063862994,.05882353,1,1,0,1,1,1,0,79200,125900,0,.024660893,.039202102,0,.029411765,.029411765,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,3,20930751.94,72,50331,.65854049,.22884971,717573,1795.3966,0,0,7.398797,6.8181815,66,1,0,.2,14803678.9975,.59100002,72,20930751.94,.12401217,.12401217,1,0,1,0,1,-1.7173591,10.826377,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,1,0,0,0,0,0,0,0,0,1,.00046569388,0,1,.12401217,0,16.510386,7.3702307,16.85673,1,67729,.0032358607,.013888889,0,1,0,1,0,1,0,0,67729,0,0,.0032358607,0,0,.013888889,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,8,2808204.39,37,17281,.66824836,.16291958,717608,2515.5376,0,1,4.8169336,3.24,50,0,0,.44444445,8374485.487500001,.63,37,2808204.39,.13782465,,0,,,1,0,-1.3800985,9.7573633,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,1,0,0,0,1,.00085074204,1,0,.13782465,0,15.940701,5.6664267,14.848056,2,546343,.19455244,.054054055,0,1,0,1,0,2,0,0,546343,0,0,.19455244,0,0,.054054055,0,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
PE,10,1474856.34,35,6300,.29841271,.10128348,717633,1884.5623,0,0,3.9535077,3.8571427,55,0,1,.33333334,3549255.0425,.63,35,1474859.34,.37961435,,0,0,3.9285715,1,1,-1.6688895,8.7483053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,1,.0016589862,0,0,.37961435,0,15.082249,6.1633148,14.204071,2,120000,.081363857,.057142857,0,1,0,1,0,2,0,0,120000,0,0,.081363857,0,0,.057142857,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
AL,4,3325506.01,60,18660,.24094319,.1321765,726133,1668.894,0,1,5.2131276,4.4814811,47,1,0,.27272728,7524339.445,.67000002,60,3325506.01,.17324314,,0,,2.3636363,0,0,-1.790424,9.8341379,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,1,0,0,0,0,0,0,0,1,.00095428125,0,0,.17324314,0,15.833653,6.3985949,15.017133,6,497116,.14948583,.1,1,1,0,1,2,4,0,81766,415350,0,.024587536,.12489828,0,.033333335,.06666667,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,9,7987343.68,51,42995,.78062564,.18386297,726363,2511.9773,0,1,5.4470477,4.333333,49,1,0,.15384616,17342249.7325,.61199999,51,7987343.68,.45631123,,0,,4.2105265,0,0,-1.3815149,10.668839,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,1,0,0,1,.00048160634,0,0,.45631123,0,16.668655,7.4006205,15.893369,4,760500,.09521313,.078431375,1,1,0,1,2,2,0,321000,439500,0,.040188581,.055024549,0,.039215688,.039215688,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,3,2733701.55,61,11979,.55847734,.11972371,726403,1734.1752,0,1,3.2069855,2.9999998,37,1,0,.33333334,6607092.25,.51499999,61,2733701.55,.91795456,,0,,1.1944444,1,0,-1.7520531,9.3909101,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,1,0,0,0,0,0,0,0,0,1,.0010620722,0,0,.91795456,0,15.703654,6.4488893,14.821167,2,176400,.064527892,.032786883,0,1,0,1,0,2,0,0,176400,0,0,.064527892,0,0,.032786883,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,5,978821.12,27,7313,.45726788,.12798375,726473,2109.1965,0,0,5.0514598,4.2631578,62,0,0,.22222222,4166562.4725,.58399999,27,978821.12,.045595884,.2252159,1,0,2.3125,0,1,-1.556278,8.8974085,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,1,.0023000257,0,0,.045595884,1,15.242602,5.32301,13.794105,4,371000,.37902737,.14814815,1,1,0,1,2,2,0,166000,205000,0,.16959177,.20943561,0,.074074075,.074074075,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,2,2234635.86,74,6868,.36560863,.16062866,726483,2800.4497,0,0,4.1517563,3.8571427,44,0,0,.11111111,3887374.555,.602,74,2234635.86,.13591596,,0,0,1.0487804,1,1,-1.2728051,8.8346281,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4,1,0,0,0,0,0,0,0,0,0,1,.002180761,0,1,.13591596,0,15.173244,6.1092477,14.619589,1,700000,.31325015,.013513514,1,0,0,1,1,0,0,700000,0,0,.31325015,0,0,.013513514,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,7,1785006.51,34,19988,.44456673,.12730075,726533,1586.0356,0,1,5.2676067,4.7647057,43,0,0,.11111111,7652794.9775,.49700001,34,1785006.51,.11345088,,0,,1.4615384,1,0,-1.8413475,9.9028873,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,1,0,0,0,0,0,.00084159343,0,0,.11345088,0,15.850581,6.3062754,14.394933,3,208900,.11703038,.088235296,1,1,0,1,1,2,0,18900,190000,0,.010588197,.10644219,0,.029411765,.05882353,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,6,2112076.16,32,29543,.59320313,.14266479,726973,2541.3479,0,1,4.0885539,3.4571426,58,1,0,.36363637,12176212.7875,.53100002,32,2112076.16,.086569756,,0,,2.4000001,0,0,-1.3698905,10.293602,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,1,0,0,0,0,0,1,.00066105771,0,1,.086569756,0,16.314995,6.8341088,14.563182,5,724130.06,.34285223,.15625,0,1,0,1,0,5,0,0,724130.06,0,0,.34285223,0,0,.15625,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,11,3459701.66,44,11979,.28741965,.073714674,727018,1315.1925,0,1,3.4779949,2.9999998,38,0,0,.33333334,5505005.28,.71200001,44,3459701.66,.31072,,0,,2,1,0,-2.0286021,9.3909101,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,1,0,.0020852641,0,1,.31072,0,15.521169,6.0707378,15.056693,3,231016.25,.066773459,.06818182,0,1,0,1,0,3,0,0,231016.25,0,0,.066773459,0,0,.06818182,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,10,4368902.07,46,23439,.30423653,.098340951,727043,1892.7162,0,0,5.9131083,3.8571427,39,1,1,0,9700643.3325,.73900002,46,4368902.07,.088280499,.088280499,1,0,3.4000001,1,1,-1.6645722,10.062157,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,1,0,1,.00062963483,0,0,.088280499,0,16.087704,6.6631327,15.290022,4,113941.27,.02608007,.086956523,1,1,0,1,3,1,0,6341.27,107600,0,.0014514562,.024628613,0,.065217391,.021739131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
AL,8,6081457.61,38,26263,.67056316,.16771264,727063,1709.0986,0,0,7.5488729,4.9999995,60,1,0,.30000001,9300270.0425,.671,38,6081457.61,.19747278,,0,0,,0,1,-1.766619,10.175917,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5,0,0,0,0,0,0,1,0,0,0,1,.00064607832,0,1,.19747278,0,16.045553,6.8046145,15.620755,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
SE,5,310771.23,27,5378,.86463368,.31007752,736283,1920.3485,0,0,3.6884131,3.521739,63,1,0,.33333334,3265072.7025,.52999997,27,310771.23,.04838264,,0,0,3.125,0,1,-1.6500784,8.5900717,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,1,0,0,0,0,0,0,0,.0021413276,0,0,.04838264,0,14.998793,5.6312118,12.646812,3,15318,.049290277,.11111111,1,1,0,1,1,2,0,0,15318,0,0,.049290277,0,.037037037,.074074075,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SE,2,1062406.37,83,3646,.58420187,.1833785,736313,2036.8665,0,0,4.0447674,4.2631578,68,0,0,.22222222,3121704.3075,.50099999,83,1062406.37,.14296755,.20517775,1,0,.74285716,0,1,-1.5911726,8.2013855,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,0,0,0,0,0,0,0,0,0,.0028901733,0,0,.14296755,0,14.95389,5.4722705,13.876047,1,13904,.013087271,.012048192,1,0,0,1,1,0,0,13904,0,0,.013087271,0,0,.012048192,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SE,10,7817287.62,54,59002,.86190301,.24189134,736333,7861.6699,0,0,9.4110813,7.4102559,43,1,0,.17647059,32444522.5,.59799999,54,7817287.62,.13971859,.15441754,1,0,3.1363637,1,1,-.24058609,10.985327,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,1,0,1,.00057675998,0,0,.13971859,0,17.295042,7.9251575,15.871848,6,1072800,.1372343,.11111111,1,1,1,1,3,2,1,187200,238400,647200,.023946924,.030496512,.082790866,.055555556,.037037037,.018518519,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
SE,11,10375277.37,61,76813,.7221694,.18479897,736413,1992.8373,0,1,5.2134323,3.8533332,46,1,0,.41176471,20292939.9075,.52899998,61,10375277.37,.066973835,,0,,,1,0,-1.6130257,11.249129,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,1,1,.00039282744,0,1,.066973835,0,16.825783,7.2723985,16.154936,7,1345830,.12971509,.1147541,1,1,1,1,2,4,1,797830,548000,0,.076897219,.052817866,0,.032786883,.065573767,.016393442,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
